"articleid","subarticleid","articlename","external_str_id","ecrlongname","ecrsectionid","sectionname","articlebarcode","unitname","sectiontype","rest","flgbase","subarticlebarcode","flg_disable","flg_disable_name","preparemoment_name","baseprice","ecological_class","articletype","article_type_name","tax_system","tag_1212","tag_1162","tag_1162_name","subarticle_marking","subarticle_marking_name","has_any_bc_marking","has_mrc","isloto","class_path","strpath"
"7760481","7760482","Игрушка ty 36146 енот Roxie 15см","9900000043129","Игрушка ty 36146 Beanie Boo's енот Roxie 15см","1000204","Cafe","008421361465","шт/1","TYPE_GOODS","20000","SET_BASE","008421361465","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760484","7760485","Игрушка PA 2069730 лев Лохматый 23см","9900000018031","Игрушка PLUSH APPLE 2069730 лев Лохматый мягкая 23см","1000204","Cafe","4605885357100","шт/1","TYPE_GOODS","20000","SET_BASE","4605885357100","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760487","7760488","Термометр ИмпэксМед б/ртут медиц стекл","9900000063166","Термометр ИмпэксМед безртутный медицинский стеклянный легкое встряхивание","1000204","Cafe","6958627514049","шт/1","TYPE_GOODS","20000","SET_BASE","6958627514049","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760490","7760491","Игр Simba 4375517 мини жив стрейч 3вида","9900000048919","Игрушка Simba 4375517 мини животные стрейчевые 3вида","1000204","Cafe","4006592455170","шт/1","TYPE_GOODS","20000","SET_BASE","4006592455170","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760493","7760494","Игрушка PA K73331A корова муз 23см","9900000009256","Игрушка PLUSH APPLE K73331A корова мягкая музыкальная 23см","1000204","Cafe","4605885243090","шт/1","TYPE_GOODS","20000","SET_BASE","4605885243090","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760496","7760497","Антиперспирант Dry Control E.Forte 50мл","9900000063173","Антиперспирант Dry Control Extra Forte без спирта против обильного потоотделения 30% 50мл","1000204","Cafe","4605994029776","шт/1","TYPE_GOODS","20000","SET_BASE","4605994029776","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760499","7760500","Кабель OLMIO ПР038896 USB 2.0-3в1","9900000067622","Кабель Partner/OLMIO ПР038896 USB 2.0-3в1 micro USB/lightning/Type-С 1,2м 2,1A","1000204","Cafe","4627152822708","шт/1","TYPE_GOODS","20000","SET_BASE","4627152822708","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760502","7760503","Игрушка Welly 12154 YAMAHA 2001YZF1000R","9900000016184","Игрушка Welly 12154 модель мотоцикла YAMAHA 2001YZF1000R 1/18","1000204","Cafe","4891761121549","шт/1","TYPE_GOODS","20000","SET_BASE","4891761121549","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760505","7760506","Ингал-каран Лечеб ветер от простуды 1,3г","9900000063174","Ингалятор-карандаш Лечебный ветерок от простуды 1,3г","1000204","Cafe","4627074841535","шт/1","TYPE_GOODS","20000","SET_BASE","4627074841535","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760508","7760509","Накладка OLMIO ПР038731 на ремни зайчик","9900000067623","Накладка Partner/OLMIO ПР038731 на ремни безопасности,лямки рюкзака зайчик","1000204","Cafe","4627152821213","шт/1","TYPE_GOODS","20000","SET_BASE","4627152821213","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760511","7760512","Аскорбинка Vitateka сахар табл 2,9г 10шт","9900000063178","Аскорбинка Vitateka сахар таблетки 2,9г 10шт","1000204","Cafe","4607153456225","шт/1","TYPE_GOODS","20000","SET_BASE","4607153456225","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760514","7760515","Игрушка ty 36086 котенок Muffin 15см","9900000043133","Игрушка ty 36086 Beanie Boo's котенок Muffin 15см","1000204","Cafe","008421360864","шт/1","TYPE_GOODS","20000","SET_BASE","008421360864","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760517","7760518","Накладка OLMIO ПР038729 на ремни лягушка","9900000067625","Накладка Partner/OLMIO ПР038729 на ремни безопасности,лямки рюкзака лягушка","1000204","Cafe","4627152821190","шт/1","TYPE_GOODS","20000","SET_BASE","4627152821190","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760520","7760521","Гематоген Vitateka детский 40г","9900000063179","Гематоген Vitateka детский 40г","1000204","Cafe","4610008495300","шт/1","TYPE_GOODS","20000","SET_BASE","4610008495300","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760523","7760524","Пазлы STEP puzzle 91102 Disney 35 элем","9900000019049","Пазлы STEP puzzle 91102 Disney Русалочка 35 элементов","1000204","Cafe","4602827911027","шт/1","TYPE_GOODS","20000","SET_BASE","4602827911027","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760523","7760526","Пазлы STEP puzzle 91102 Disney 35 элем","9900000019049","Пазлы STEP puzzle 91102 Disney Русалочка 35 элементов","1000204","Cafe","4602827911024","шт/1","TYPE_GOODS","20000","SET_NOTBASE","4602827911024","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760528","7760529","Игрушка СмолТойс 2927/ЖЛ/15 Боб 15см","9900000043258","Игрушка-антистресс СмолТойс 2927/ЖЛ/15 Боб 15см","1000204","Cafe","4690365069970","шт/1","TYPE_GOODS","20000","SET_BASE","4690365069970","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760531","7760532","Игрушка ty 42017 обезьянка Vines 19см","9900000045906","Игрушка ty 42017 Beanie Babies обезьянка Vines 19см","1000204","Cafe","008421420179","шт/1","TYPE_GOODS","20000","SET_BASE","008421420179","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760534","7760535","Игрушка Ути-пути 1876 уточка подсолнух","9900000045929","Игрушка Веселые Ути-пути 1876 уточка подсолнух","1000204","Cafe","4250282418765","шт/1","TYPE_GOODS","20000","SET_BASE","4250282418765","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760537","7760538","Пазлы STEP puzzle 81105 Disney 60 элем","9900000019050","Пазлы STEP puzzle 81105 Disney Белоснежка 60 элементов","1000204","Cafe","4602827811058","шт/1","TYPE_GOODS","20000","SET_BASE","4602827811058","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760540","7760541","Вода Родники России мин н.газ ПЭТ 0,5л","9900000016477","Вода Родники России минеральная негазированная ПЭТ 0,5л","1000204","Cafe","4607033880195","шт/1","TYPE_GOODS","20000","SET_BASE","4607033880195","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760543","7760544","Смесь ДЖАЗ коктейль орехи,сухофрукты 150","9900000020613","Смесь ДЖАЗ коктейль орехи,сухофрукты 150г","1000204","Cafe","4600294002504","шт/1","TYPE_GOODS","20000","SET_BASE","4600294002504","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760546","7760547","Книга Зублс РК13174 Волшебная раскраска","9900000034306","Книга Зублс РК13174 Волшебная раскраска","1000204","Cafe","9785953997553","шт/1","TYPE_GOODS","20000","SET_BASE","9785953997553","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760549","7760550","Нап Starbucks Espresso мол ж/б 0,2л","9900000053968","Напиток Starbucks Doubleshot Espresso молочный кофейный ж/б 0,2л","1000204","Cafe","5711953060885","шт/1","TYPE_GOODS","20000","SET_BASE","5711953060885","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760552","7760553","Гематоген Vitateka лесной орех 40г","9900000063180","Гематоген Vitateka лесной орех 40г","1000204","Cafe","4610008495362","шт/1","TYPE_GOODS","20000","SET_BASE","4610008495362","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760555","7760556","Диски AURA ватные 80шт","9900000020983","Диски AURA ватные 80шт","1000204","Cafe","4607068620728","шт/1","TYPE_GOODS","20000","SET_BASE","4607068620728","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760558","7760559","Раствор Хило-Комод увл офтальм 10мл","9900000063185","Раствор Хило-Комод увлажняющий офтальмологический 10мл","1000204","Cafe","4031626710369","шт/1","TYPE_GOODS","20000","SET_BASE","4031626710369","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760561","7760562","Очиститель EXPERT 202093 кол дисков 0,5л","9900000022199","Очиститель EXPERT 202093 колесных дисков 0,5л","1000204","Cafe","4605612101181","шт/1","TYPE_GOODS","20000","SET_BASE","4605612101181","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760564","7760565","Игрушка ty 37120 монстр Willy 15см","9900000040234","Игрушка ty 37120 монстр Willy звуковой эффект 15см","1000204","Cafe","008421371204","шт/1","TYPE_GOODS","20000","SET_BASE","008421371204","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760567","7760568","Раств ReNu д/ух за линз 355/360мл","9900000063184","Раствор ReNu Multiplus для ухода за контактными линзами с протеиновым очистителем-гидранатом 355/360мл","1000204","Cafe","7391899829265","шт/1","TYPE_GOODS","20000","SET_BASE","7391899829265","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
"7760570","7760571","Игрушка Fancy BRSH0 барашек Митя в шапке","9900000037246","Игрушка Fancy BRSH0 барашек Митя в шапке","1000204","Cafe","4812501083095","шт/1","TYPE_GOODS","20000","SET_BASE","4812501083095","SET_NOTDISABLE","В работе","Нет","12300",NULL,"AT_GOODS","Товар","ОСН",NULL,"UMCTOG_NotMarked","Нет","UMCTOG_NotMarked","Нет","UMCTOG_NotMarked",0,0,"1004614.1000204","Сопутствующий бизнес New/Cafe"
